app,kernel,class,k_bw,c_ratio,speedup
hb_fdtd3d,finite_difference,G3-l2-reuse,16.0,0.25,0.421
hb_fdtd3d,finite_difference,G3-l2-reuse,16.0,0.5,0.806
hb_fdtd3d,finite_difference,G3-l2-reuse,16.0,0.75,1.161
hb_fdtd3d,finite_difference,G3-l2-reuse,16.0,1.0,1.487
hb_fft,ifft1D_512,G5-compute,2.0,0.25,0.249
hb_fft,ifft1D_512,G5-compute,2.0,0.5,0.495
hb_fft,ifft1D_512,G5-compute,2.0,0.75,0.739
hb_fft,ifft1D_512,G5-compute,2.0,1.0,0.98
hb_fft,ifft1D_512,G5-compute,4.0,0.25,0.249
hb_fft,ifft1D_512,G5-compute,4.0,0.5,0.495
hb_fft,ifft1D_512,G5-compute,4.0,0.75,0.739
hb_fft,ifft1D_512,G5-compute,4.0,1.0,0.981
hb_fft,ifft1D_512,G5-compute,8.0,0.25,0.249
hb_fft,ifft1D_512,G5-compute,8.0,0.5,0.495
hb_fft,ifft1D_512,G5-compute,8.0,0.75,0.739
hb_fft,ifft1D_512,G5-compute,8.0,1.0,0.981
hb_fft,ifft1D_512,G5-compute,16.0,0.25,0.249
hb_fft,ifft1D_512,G5-compute,16.0,0.5,0.495
hb_fft,ifft1D_512,G5-compute,16.0,0.75,0.739
hb_fft,ifft1D_512,G5-compute,16.0,1.0,0.981
hb_fft,fft1D_512,G5-compute,2.0,0.25,0.249
hb_fft,fft1D_512,G5-compute,2.0,0.5,0.495
hb_fft,fft1D_512,G5-compute,2.0,0.75,0.739
hb_fft,fft1D_512,G5-compute,2.0,1.0,0.981
hb_fft,fft1D_512,G5-compute,4.0,0.25,0.249
hb_fft,fft1D_512,G5-compute,4.0,0.5,0.495
hb_fft,fft1D_512,G5-compute,4.0,0.75,0.739
hb_fft,fft1D_512,G5-compute,4.0,1.0,0.981
hb_fft,fft1D_512,G5-compute,8.0,0.25,0.249
hb_fft,fft1D_512,G5-compute,8.0,0.5,0.495
hb_fft,fft1D_512,G5-compute,8.0,0.75,0.739
hb_fft,fft1D_512,G5-compute,8.0,1.0,0.981
hb_fft,fft1D_512,G5-compute,16.0,0.25,0.249
hb_fft,fft1D_512,G5-compute,16.0,0.5,0.495
hb_fft,fft1D_512,G5-compute,16.0,0.75,0.739
hb_fft,fft1D_512,G5-compute,16.0,1.0,0.981
hb_fhd,cmpfhd,G5-compute,2.0,0.25,0.253
hb_fhd,cmpfhd,G5-compute,2.0,0.5,0.5
hb_fhd,cmpfhd,G5-compute,2.0,0.75,0.742
hb_fhd,cmpfhd,G5-compute,2.0,1.0,0.979
hb_fhd,cmpfhd,G5-compute,4.0,0.25,0.253
hb_fhd,cmpfhd,G5-compute,4.0,0.5,0.5
hb_fhd,cmpfhd,G5-compute,4.0,0.75,0.742
hb_fhd,cmpfhd,G5-compute,4.0,1.0,0.979
hb_fhd,cmpfhd,G5-compute,8.0,0.25,0.253
hb_fhd,cmpfhd,G5-compute,8.0,0.5,0.5
hb_fhd,cmpfhd,G5-compute,8.0,0.75,0.742
hb_fhd,cmpfhd,G5-compute,8.0,1.0,0.979
hb_fhd,cmpfhd,G5-compute,16.0,0.25,0.253
hb_fhd,cmpfhd,G5-compute,16.0,0.5,0.5
hb_fhd,cmpfhd,G5-compute,16.0,0.75,0.742
hb_fhd,cmpfhd,G5-compute,16.0,1.0,0.979
hb_filter,filter,G1-bandwidth,2.0,0.25,0.4
hb_filter,filter,G1-bandwidth,2.0,0.5,0.729
hb_filter,filter,G1-bandwidth,2.0,0.75,1.005
hb_filter,filter,G1-bandwidth,2.0,1.0,1.24
hb_filter,filter,G1-bandwidth,4.0,0.25,0.418
hb_filter,filter,G1-bandwidth,4.0,0.5,0.791
hb_filter,filter,G1-bandwidth,4.0,0.75,1.126
hb_filter,filter,G1-bandwidth,4.0,1.0,1.43
hb_filter,filter,G1-bandwidth,8.0,0.25,0.427
hb_filter,filter,G1-bandwidth,8.0,0.5,0.826
hb_filter,filter,G1-bandwidth,8.0,0.75,1.198
hb_filter,filter,G1-bandwidth,8.0,1.0,1.548
hb_filter,filter,G1-bandwidth,16.0,0.25,0.432
hb_filter,filter,G1-bandwidth,16.0,0.5,0.844
hb_filter,filter,G1-bandwidth,16.0,0.75,1.238
hb_filter,filter,G1-bandwidth,16.0,1.0,1.614
hb_flame,kernel_generate_points,G5-compute,2.0,0.25,0.268
hb_flame,kernel_generate_points,G5-compute,2.0,0.5,0.523
hb_flame,kernel_generate_points,G5-compute,2.0,0.75,0.765
hb_flame,kernel_generate_points,G5-compute,2.0,1.0,0.996
hb_flame,kernel_generate_points,G5-compute,4.0,0.25,0.269
hb_flame,kernel_generate_points,G5-compute,4.0,0.5,0.525
hb_flame,kernel_generate_points,G5-compute,4.0,0.75,0.77
hb_flame,kernel_generate_points,G5-compute,4.0,1.0,1.004
hb_flame,kernel_generate_points,G5-compute,8.0,0.25,0.269
hb_flame,kernel_generate_points,G5-compute,8.0,0.5,0.527
hb_flame,kernel_generate_points,G5-compute,8.0,0.75,0.773
hb_flame,kernel_generate_points,G5-compute,8.0,1.0,1.008
hb_flame,kernel_generate_points,G5-compute,16.0,0.25,0.269
hb_flame,kernel_generate_points,G5-compute,16.0,0.5,0.527
hb_flame,kernel_generate_points,G5-compute,16.0,0.75,0.774
hb_flame,kernel_generate_points,G5-compute,16.0,1.0,1.01
hb_flame,kernel_iterate,G3-l2-reuse,2.0,0.25,0.269
hb_flame,kernel_iterate,G3-l2-reuse,2.0,0.5,0.521
hb_flame,kernel_iterate,G3-l2-reuse,2.0,0.75,0.759
hb_flame,kernel_iterate,G3-l2-reuse,2.0,1.0,0.982
hb_flame,kernel_iterate,G3-l2-reuse,4.0,0.25,0.269
hb_flame,kernel_iterate,G3-l2-reuse,4.0,0.5,0.521
hb_flame,kernel_iterate,G3-l2-reuse,4.0,0.75,0.759
hb_flame,kernel_iterate,G3-l2-reuse,4.0,1.0,0.983
hb_flame,kernel_iterate,G3-l2-reuse,8.0,0.25,0.269
hb_flame,kernel_iterate,G3-l2-reuse,8.0,0.5,0.522
hb_flame,kernel_iterate,G3-l2-reuse,8.0,0.75,0.759
hb_flame,kernel_iterate,G3-l2-reuse,8.0,1.0,0.984
hb_flame,kernel_iterate,G3-l2-reuse,16.0,0.25,0.269
hb_flame,kernel_iterate,G3-l2-reuse,16.0,0.5,0.522
hb_flame,kernel_iterate,G3-l2-reuse,16.0,0.75,0.759
hb_flame,kernel_iterate,G3-l2-reuse,16.0,1.0,0.984
hb_flame,kernel_initialize,G3-l2-reuse,2.0,0.25,0.276
hb_flame,kernel_initialize,G3-l2-reuse,2.0,0.5,0.529
hb_flame,kernel_initialize,G3-l2-reuse,2.0,0.75,0.763
hb_flame,kernel_initialize,G3-l2-reuse,2.0,1.0,0.98
hb_flame,kernel_initialize,G3-l2-reuse,4.0,0.25,0.276
hb_flame,kernel_initialize,G3-l2-reuse,4.0,0.5,0.529
hb_flame,kernel_initialize,G3-l2-reuse,4.0,0.75,0.763
hb_flame,kernel_initialize,G3-l2-reuse,4.0,1.0,0.98
hb_flame,kernel_initialize,G3-l2-reuse,8.0,0.25,0.276
hb_flame,kernel_initialize,G3-l2-reuse,8.0,0.5,0.529
hb_flame,kernel_initialize,G3-l2-reuse,8.0,0.75,0.763
hb_flame,kernel_initialize,G3-l2-reuse,8.0,1.0,0.98
hb_flame,kernel_initialize,G3-l2-reuse,16.0,0.25,0.276
hb_flame,kernel_initialize,G3-l2-reuse,16.0,0.5,0.529
hb_flame,kernel_initialize,G3-l2-reuse,16.0,0.75,0.763
hb_flame,kernel_initialize,G3-l2-reuse,16.0,1.0,0.98
hb_floydwarshall,floydWarshallPass,G1-bandwidth,2.0,0.25,0.292
hb_floydwarshall,floydWarshallPass,G1-bandwidth,2.0,0.5,0.55
hb_floydwarshall,floydWarshallPass,G1-bandwidth,2.0,0.75,0.778
hb_floydwarshall,floydWarshallPass,G1-bandwidth,2.0,1.0,0.982
hb_floydwarshall,floydWarshallPass,G1-bandwidth,4.0,0.25,0.292
hb_floydwarshall,floydWarshallPass,G1-bandwidth,4.0,0.5,0.55
hb_floydwarshall,floydWarshallPass,G1-bandwidth,4.0,0.75,0.778
hb_floydwarshall,floydWarshallPass,G1-bandwidth,4.0,1.0,0.982
hb_floydwarshall,floydWarshallPass,G1-bandwidth,8.0,0.25,0.292
hb_floydwarshall,floydWarshallPass,G1-bandwidth,8.0,0.5,0.55
hb_floydwarshall,floydWarshallPass,G1-bandwidth,8.0,0.75,0.779
hb_floydwarshall,floydWarshallPass,G1-bandwidth,8.0,1.0,0.983
hb_floydwarshall,floydWarshallPass,G1-bandwidth,16.0,0.25,0.292
hb_floydwarshall,floydWarshallPass,G1-bandwidth,16.0,0.5,0.55
hb_floydwarshall,floydWarshallPass,G1-bandwidth,16.0,0.75,0.779
hb_floydwarshall,floydWarshallPass,G1-bandwidth,16.0,1.0,0.983
hb_fluidSim,lbm,G5-compute,2.0,0.25,0.251
hb_fluidSim,lbm,G5-compute,2.0,0.5,0.498
hb_fluidSim,lbm,G5-compute,2.0,0.75,0.741
hb_fluidSim,lbm,G5-compute,2.0,1.0,0.98
hb_fluidSim,lbm,G5-compute,4.0,0.25,0.251
hb_fluidSim,lbm,G5-compute,4.0,0.5,0.498
hb_fluidSim,lbm,G5-compute,4.0,0.75,0.741
hb_fluidSim,lbm,G5-compute,4.0,1.0,0.98
hb_fluidSim,lbm,G5-compute,8.0,0.25,0.251
hb_fluidSim,lbm,G5-compute,8.0,0.5,0.498
hb_fluidSim,lbm,G5-compute,8.0,0.75,0.741
hb_fluidSim,lbm,G5-compute,8.0,1.0,0.98
hb_fluidSim,lbm,G5-compute,16.0,0.25,0.251
hb_fluidSim,lbm,G5-compute,16.0,0.5,0.498
